id,book,source_file,source_chapter,source_text,wisdom_title,wisdom_text,theme_tags
KE001,《李敖快意恩仇录》,001.瞻之在前，忽焉在后（何飞鹏）.txt,瞻之在前，忽焉在后（何飞鹏）,李先生的关怀，也算是我“事后才知道”的一部分，其实李敖在媒体中、在笔下，对政客、对伪君子、对帮闲文人，大加挞伐，不假辞色，其实都是在罪证确凿之下所为。而个人在接触李先生的过程中，望之俨然，即之也温，那种近乎羞涩的客气，那种对晚辈的谅解，有时实在不能体会这是同一个人。,多面人格不要削平成标签,认识一个人，不能只把他压缩成一个好人或坏人的标签。真正复杂的人，可能私下温和、公开锋利，可能对晚辈宽厚、对权力凶悍；看懂这种多面性，才接近真实的人生。,识人;复杂性;人格
KE002,《李敖快意恩仇录》,001.瞻之在前，忽焉在后（何飞鹏）.txt,瞻之在前，忽焉在后（何飞鹏）,现在再一次写这篇文章，实不敢以序自称，仅能以一个出版者的心情，说说我对李先生的感觉。平心而论，李敖先生的一生，早已不需我为文奉承，李先生一生治史，史家是相信历史的公论的，但前提是要留下足够的证据，现在这本《李敖快意恩仇录》，无疑将留下足够的凭据，李先生或不见容于当世当道，但是未来名山千古，将有定论。,恩仇要先证据化,快意恩仇最怕滑成私人怨气，必须先把人物、文件、时间和细节证据化。能让对手难以回避的，不是骂得狠，而是每一刀都落在可核查的事实关节上。,恩怨;证据;方法
KE003,《李敖快意恩仇录》,002.《李敖快意恩仇录》自序.txt,《李敖快意恩仇录》自序,一般拍电影、写小说，凡是又来一集者，大都后不如前，原因在又来一集者，都想在热珰头趁机多捞一票，以致弄得画蛇添足。但《李敖快意恩仇录》之作，却不如此，因为根本上不是画蛇问题而是画龙问题。原来前面那本《李敖回忆录》，非画蛇也，乃画龙也。画龙而未点睛何也？俟此书耳！《李敖回忆录》三十万字，实不足以尽多彩多姿，三十万字中，或欲说还休、或语焉未详、或按下不表、或舍之则藏，未尽之处，势须点睛，要想点睛，则《李敖快意恩仇录》势在必出，商之商周出版公司何飞鹏先生，飞鹏正庆幸出版《李敖回忆录》死里逃生，闻此噩耗，自知无所逃于出版或不出版之间，“伸头挨一刀，不伸头也挨一刀”，乃窃商于趋势大家詹宏志先生。宏志好读书而求甚解，知李敖最深，猜他认为大不了把《李敖回忆录》已捞钞票再赔回去，但李敖不可开罪，于是点睛之议遂决，李敖的“小老婆”遂脱颖而出。颖者，毛也，欲见毛必先有脱裤手续，此书脱裤以显、脱毛而出，可想而知矣！,续写不是凑页数,一本回忆之后还要再写，理由不该是热闹和销量，而是前书仍有未点透的眼睛。人生叙事最怕重复，真正值得补写的，是能让人物轮廓忽然发亮的关键处。,写作;自我叙事;补充
KE004,《李敖快意恩仇录》,002.《李敖快意恩仇录》自序.txt,《李敖快意恩仇录》自序,一般拍电影、写小说，凡是又来一集者，大都后不如前，原因在又来一集者，都想在热珰头趁机多捞一票，以致弄得画蛇添足。但《李敖快意恩仇录》之作，却不如此，因为根本上不是画蛇问题而是画龙问题。原来前面那本《李敖回忆录》，非画蛇也，乃画龙也。画龙而未点睛何也？俟此书耳！《李敖回忆录》三十万字，实不足以尽多彩多姿，三十万字中，或欲说还休、或语焉未详、或按下不表、或舍之则藏，未尽之处，势须点睛，要想点睛，则《李敖快意恩仇录》势在必出，商之商周出版公司何飞鹏先生，飞鹏正庆幸出版《李敖回忆录》死里逃生，闻此噩耗，自知无所逃于出版或不出版之间，“伸头挨一刀，不伸头也挨一刀”，乃窃商于趋势大家詹宏志先生。宏志好读书而求甚解，知李敖最深，猜他认为大不了把《李敖回忆录》已捞钞票再赔回去，但李敖不可开罪，于是点睛之议遂决，李敖的“小老婆”遂脱颖而出。颖者，毛也，欲见毛必先有脱裤手续，此书脱裤以显、脱毛而出，可想而知矣！,好奇心要逼近未说完处,读者的好奇心若只停在八卦，便会消耗人物；若逼近那些未说完、未交代、未解释的地方，就会推动更完整的理解。写回忆不是卖隐私，而是让人生的暗角也进入判断。,好奇心;理解;回忆
KE005,《李敖快意恩仇录》,003.陆根纪.txt,陆根纪,“光宗耀祖”是中国人向往的主题思想，它有点封建，但在追远寻根的意义上，却又不无可取，至少有这种思想的人，它不忘本，也很念旧，自己发达了，不忘记使祖宗也跟着发达一下。糟糕的是，很多人在使祖宗发达时却为了体面，硬替自己换了祖宗，例如窃国大盗蒋介石，高攀自己是周公之后，但其手下何应钦却技高一筹，高攀自己是周武王之后，而周武王是周公哥哥，是老大、是嫡系，光耀起来，显然我比你大。其实周武王、周公绝不会跟国民党这两个瘪三沾亲带故，只是他们死后倒霉，被瘪三抓住不放而已。,寻根不必攀贵,追溯家世，不必急着把祖先说成显贵；能承认贫寒、迁徙、边缘与无名，反而更接近生命的真实根部。根若靠粉饰才体面，就已经失去寻根的意义。,寻根;诚实;身份
KE006,《李敖快意恩仇录》,003.陆根纪.txt,陆根纪,至于我李敖，对祖宗问题却正常得多，不但正常，并且涉嫌低攀，且有扶弱抑强的味道，因为我把祖宗锁定在少数民族及被压迫民族身上。我首先根据我家藏的《李氏宗谱》，声言我是苗族之后；接着根据学理，又声言我跟高山族同源。关于我是苗族之后，已获大陆学术界的认同，从苗学研究的书刊上，已经一再把我作为样板。四川民族出版社出版伍新福、龙伯亚著的《苗族史·苗族远祖蚩尤》等书已开苗族与蚩尤历史的先河；而贵州民族出版社出版龙伯亚写序、田玉隆编注的《蚩尤研究资料选》，更是光扬此道不绝。1997年3月29日，在贵州大学执教的田玉隆（苗族）还托台湾的黄筱芗、杨尔琳教授间接转苗蚩之书来，认同之情，不可掩也。事缘我在大陆出版的《李敖文集》扉页上，早题反诗如下：,认同弱小也是家世教育,一个人选择认同谁，常常比他血缘上属于谁更能说明人格。把自己放在受压、被轻视、少数者一边，不是自贬身价，而是用身世训练同情和反抗。,身份认同;弱者;同情
KE007,《李敖快意恩仇录》,003.陆根纪.txt,陆根纪,1943年暑假过去了，开学前爸爸妈妈原打算送我、敖弟和六妹回北京。我非常兴奋又有机会和爸爸一同乘火车，因为爸爸知识丰富，会谈古说今，会讲成语故事而且讲得生动有趣。顺便提一句，爸爸教书时有个绰号叫“李大下巴”，指他下巴大，也指他讲课有吸引力。随身带的小包中有许多是我爱吃的，像山西无核小葡萄、花色饼干、葡萄干和糖果等，我准备在卧车里好好享受一番。但离开太原之前就好像要发生什么事，爸爸与前来送行的下属严肃地商量点什么，但毕竟当时我只有12岁，没料到会有灾难发生。火车离开太原后不久，就有个日本穿军装的人带着几个宪兵和翻译与爸爸不断交谈，爸爸脸上没有丝毫笑容，但却非常冷静。记得爸爸还问：“能否先将家眷送回北京？”看样子是遭到拒绝。爸爸终于对妈妈说：“我们要在下一站榆次下车。”外面正下大雨，我当时以为火车要出轨才让大家下车。没想到在滂沱的大雨中下车的，除两个日本宪兵外，只有我们一家人。我一下子长大了似的明白不是好事。我们在泥泞昏暗的街道上艰难地向前走着。走在最前面的日本兵一只手拿着个纸灯笼，另一只牵着我的手；妈妈抱着六妹走在当中，另一个日本兵抱着敖弟走在爸爸旁边，他们走在最后。途中爸爸对妈妈说：“我做的事自己清楚，不必担心……”但日本兵马上哇哩哇啦喊了几句，意思明显是不让爸爸妈妈交谈。因为雨太大，不久灯笼也熄灭了，忽然拉着我的日本兵没看清掉在水沟里。妈妈听到落水声惊惶地喊：“哎呀，安琪！，我回答说：“不是我！”只不知为什么眼泪随着落下来，心中无限委屈。我当时的心境也像外界一样漆黑一片。最后总算走到榆次日本宪兵队。爸爸被安排一个人单独住，妈妈带我们三个孩子睡另一间，爸爸妈妈之间相互不许交谈，实际上根本见不到面。敖弟和六妹那个时候都小，依在妈妈身边倒也不哭不闹。第二天清早我走进院子里，只不过是孩子，日本兵对我并不防范。几个鬼子看守兵都不懂中文，爸爸妈妈对日文更是一窍不通，结果用上我这个“大翻译”了。我学到的日文只是片语只字，还会唱半支日文歌，逗得几个鬼子兵赞声不绝。爸爸看到机会喊我进他的房间，教我背诵六件事，说等有机会的时候转告徐伟森叔叔。我也懂得事态严重不敢偷懒，努力默记在脑子里。在我数次出入爸爸那间房间的时候，爸爸让我反复背诵给他听直到无误。记得六件事中有一条是“局长做的事自己有底，不会有问题，更不会牵连别人”。从鬼子兵口中我不知道怎么听明白当天下午会离开榆次，爸爸妈妈知道这一消息都称赞我能干。果然那天下午我们又被解送回太原。又进了太原的日本宪兵队，听说队长叫长谷川，一个翻译对妈妈说：“太太可以带小姐、少爷回家，没有我们通知先不能回北京。局长有些事要留下来！”爸爸对妈妈说：“你放心回去吧，我用不了多久就能回家。”接着爸爸被带走。坚强的妈妈眼圈红红的但不落泪，带着我们三个没成年的孩子走出日本宪兵队，背后没有人跟随我们。妈妈喊来两部洋车，但在紧要关头敖弟和六妹都要跟妈妈，而不肯跟我坐一辆洋车。没办法只好四个人落在一辆车里回到禁烟所。徐伟森叔叔以深沉而冷静的态度，听我背诵了爸爸的几点嘱托，并且边听边点头。事后妈妈多次夸奖我“真懂事”。接着就知道与爸爸同时被捕的还有钟科长、信科长和于松涛秘书。以后的几天，每天早上醒来都看见妈妈坐在床上发呆，红肿的眼睛说明她痛苦悲伤无法安枕。不太久，妈妈被允许带着我们三个孩子回北京。爸爸并没有被判刑坐牢，而是囚禁在日本宪兵队。,家族记忆补足个人盲点,个人记忆总有空白，亲人留下的回忆可以把家族、时代和自己连接起来。愿意听取旁支记忆的人，才不会把自己的人生误写成孤零零的英雄传。,家族记忆;互证;人生叙事
KE008,《李敖快意恩仇录》,003.陆根纪.txt,陆根纪,1943年暑假过去了，开学前爸爸妈妈原打算送我、敖弟和六妹回北京。我非常兴奋又有机会和爸爸一同乘火车，因为爸爸知识丰富，会谈古说今，会讲成语故事而且讲得生动有趣。顺便提一句，爸爸教书时有个绰号叫“李大下巴”，指他下巴大，也指他讲课有吸引力。随身带的小包中有许多是我爱吃的，像山西无核小葡萄、花色饼干、葡萄干和糖果等，我准备在卧车里好好享受一番。但离开太原之前就好像要发生什么事，爸爸与前来送行的下属严肃地商量点什么，但毕竟当时我只有12岁，没料到会有灾难发生。火车离开太原后不久，就有个日本穿军装的人带着几个宪兵和翻译与爸爸不断交谈，爸爸脸上没有丝毫笑容，但却非常冷静。记得爸爸还问：“能否先将家眷送回北京？”看样子是遭到拒绝。爸爸终于对妈妈说：“我们要在下一站榆次下车。”外面正下大雨，我当时以为火车要出轨才让大家下车。没想到在滂沱的大雨中下车的，除两个日本宪兵外，只有我们一家人。我一下子长大了似的明白不是好事。我们在泥泞昏暗的街道上艰难地向前走着。走在最前面的日本兵一只手拿着个纸灯笼，另一只牵着我的手；妈妈抱着六妹走在当中，另一个日本兵抱着敖弟走在爸爸旁边，他们走在最后。途中爸爸对妈妈说：“我做的事自己清楚，不必担心……”但日本兵马上哇哩哇啦喊了几句，意思明显是不让爸爸妈妈交谈。因为雨太大，不久灯笼也熄灭了，忽然拉着我的日本兵没看清掉在水沟里。妈妈听到落水声惊惶地喊：“哎呀，安琪！，我回答说：“不是我！”只不知为什么眼泪随着落下来，心中无限委屈。我当时的心境也像外界一样漆黑一片。最后总算走到榆次日本宪兵队。爸爸被安排一个人单独住，妈妈带我们三个孩子睡另一间，爸爸妈妈之间相互不许交谈，实际上根本见不到面。敖弟和六妹那个时候都小，依在妈妈身边倒也不哭不闹。第二天清早我走进院子里，只不过是孩子，日本兵对我并不防范。几个鬼子看守兵都不懂中文，爸爸妈妈对日文更是一窍不通，结果用上我这个“大翻译”了。我学到的日文只是片语只字，还会唱半支日文歌，逗得几个鬼子兵赞声不绝。爸爸看到机会喊我进他的房间，教我背诵六件事，说等有机会的时候转告徐伟森叔叔。我也懂得事态严重不敢偷懒，努力默记在脑子里。在我数次出入爸爸那间房间的时候，爸爸让我反复背诵给他听直到无误。记得六件事中有一条是“局长做的事自己有底，不会有问题，更不会牵连别人”。从鬼子兵口中我不知道怎么听明白当天下午会离开榆次，爸爸妈妈知道这一消息都称赞我能干。果然那天下午我们又被解送回太原。又进了太原的日本宪兵队，听说队长叫长谷川，一个翻译对妈妈说：“太太可以带小姐、少爷回家，没有我们通知先不能回北京。局长有些事要留下来！”爸爸对妈妈说：“你放心回去吧，我用不了多久就能回家。”接着爸爸被带走。坚强的妈妈眼圈红红的但不落泪，带着我们三个没成年的孩子走出日本宪兵队，背后没有人跟随我们。妈妈喊来两部洋车，但在紧要关头敖弟和六妹都要跟妈妈，而不肯跟我坐一辆洋车。没办法只好四个人落在一辆车里回到禁烟所。徐伟森叔叔以深沉而冷静的态度，听我背诵了爸爸的几点嘱托，并且边听边点头。事后妈妈多次夸奖我“真懂事”。接着就知道与爸爸同时被捕的还有钟科长、信科长和于松涛秘书。以后的几天，每天早上醒来都看见妈妈坐在床上发呆，红肿的眼睛说明她痛苦悲伤无法安枕。不太久，妈妈被允许带着我们三个孩子回北京。爸爸并没有被判刑坐牢，而是囚禁在日本宪兵队。,迷信遇到细节就会露怯,许多玄学和命理，一碰到生日、时辰、来历这些细节，就会露出不可靠。人生判断若交给模糊的神秘解释，最后连自己的真实经历都会被它吞掉。,理性;迷信;细节
KE009,《李敖快意恩仇录》,003.陆根纪.txt,陆根纪,1943年暑假过去了，开学前爸爸妈妈原打算送我、敖弟和六妹回北京。我非常兴奋又有机会和爸爸一同乘火车，因为爸爸知识丰富，会谈古说今，会讲成语故事而且讲得生动有趣。顺便提一句，爸爸教书时有个绰号叫“李大下巴”，指他下巴大，也指他讲课有吸引力。随身带的小包中有许多是我爱吃的，像山西无核小葡萄、花色饼干、葡萄干和糖果等，我准备在卧车里好好享受一番。但离开太原之前就好像要发生什么事，爸爸与前来送行的下属严肃地商量点什么，但毕竟当时我只有12岁，没料到会有灾难发生。火车离开太原后不久，就有个日本穿军装的人带着几个宪兵和翻译与爸爸不断交谈，爸爸脸上没有丝毫笑容，但却非常冷静。记得爸爸还问：“能否先将家眷送回北京？”看样子是遭到拒绝。爸爸终于对妈妈说：“我们要在下一站榆次下车。”外面正下大雨，我当时以为火车要出轨才让大家下车。没想到在滂沱的大雨中下车的，除两个日本宪兵外，只有我们一家人。我一下子长大了似的明白不是好事。我们在泥泞昏暗的街道上艰难地向前走着。走在最前面的日本兵一只手拿着个纸灯笼，另一只牵着我的手；妈妈抱着六妹走在当中，另一个日本兵抱着敖弟走在爸爸旁边，他们走在最后。途中爸爸对妈妈说：“我做的事自己清楚，不必担心……”但日本兵马上哇哩哇啦喊了几句，意思明显是不让爸爸妈妈交谈。因为雨太大，不久灯笼也熄灭了，忽然拉着我的日本兵没看清掉在水沟里。妈妈听到落水声惊惶地喊：“哎呀，安琪！，我回答说：“不是我！”只不知为什么眼泪随着落下来，心中无限委屈。我当时的心境也像外界一样漆黑一片。最后总算走到榆次日本宪兵队。爸爸被安排一个人单独住，妈妈带我们三个孩子睡另一间，爸爸妈妈之间相互不许交谈，实际上根本见不到面。敖弟和六妹那个时候都小，依在妈妈身边倒也不哭不闹。第二天清早我走进院子里，只不过是孩子，日本兵对我并不防范。几个鬼子看守兵都不懂中文，爸爸妈妈对日文更是一窍不通，结果用上我这个“大翻译”了。我学到的日文只是片语只字，还会唱半支日文歌，逗得几个鬼子兵赞声不绝。爸爸看到机会喊我进他的房间，教我背诵六件事，说等有机会的时候转告徐伟森叔叔。我也懂得事态严重不敢偷懒，努力默记在脑子里。在我数次出入爸爸那间房间的时候，爸爸让我反复背诵给他听直到无误。记得六件事中有一条是“局长做的事自己有底，不会有问题，更不会牵连别人”。从鬼子兵口中我不知道怎么听明白当天下午会离开榆次，爸爸妈妈知道这一消息都称赞我能干。果然那天下午我们又被解送回太原。又进了太原的日本宪兵队，听说队长叫长谷川，一个翻译对妈妈说：“太太可以带小姐、少爷回家，没有我们通知先不能回北京。局长有些事要留下来！”爸爸对妈妈说：“你放心回去吧，我用不了多久就能回家。”接着爸爸被带走。坚强的妈妈眼圈红红的但不落泪，带着我们三个没成年的孩子走出日本宪兵队，背后没有人跟随我们。妈妈喊来两部洋车，但在紧要关头敖弟和六妹都要跟妈妈，而不肯跟我坐一辆洋车。没办法只好四个人落在一辆车里回到禁烟所。徐伟森叔叔以深沉而冷静的态度，听我背诵了爸爸的几点嘱托，并且边听边点头。事后妈妈多次夸奖我“真懂事”。接着就知道与爸爸同时被捕的还有钟科长、信科长和于松涛秘书。以后的几天，每天早上醒来都看见妈妈坐在床上发呆，红肿的眼睛说明她痛苦悲伤无法安枕。不太久，妈妈被允许带着我们三个孩子回北京。爸爸并没有被判刑坐牢，而是囚禁在日本宪兵队。,丧礼若只剩恐惧就背离伦理,送别死者本该安顿活人的情感，若礼俗只制造恐惧、禁忌和折磨，就成了活人对活人的二次伤害。真正的孝，不在把仪式做得阴森，而在让生者死者都少受委屈。,丧礼;伦理;反迷信
KE010,《李敖快意恩仇录》,003.陆根纪.txt,陆根纪,清朝顾贞观写《金缕曲》词给流放东北的吴兆骞，中有名句是：“数天涯，依然骨肉，几家能够？”意思是说，天涯海角之内，骨肉之亲，能够活着的、健在的、在一起的，又有几家呢？人世乱离不可避免，连毛主席都太太、妹妹、弟弟被枪毙，长子毛岸英在韩战时被美军炸死；次子毛岸青也疯了。革命者的革命下场，第一家庭都凄惨如此，“依然骨肉”，都不能够。依此类推，几十年来的中国家庭，能免于毫发无伤者又几希？反革命者如老姨父，自然更在劫难逃，悲惨的是，他沦落到要掐死亲人以救亲人，如此反革命下场，亦属奇闻。比起他们的遭遇来，我们其他家人的苦难，像六叔一辈子做“三关人物”（被日本人关、又被国民党关、又被共产党关），我半辈子做“二进宫”人物（两次坐牢）等等，简直都算不得什么了。,大时代要落到家族细节,战争、革命和政治迫害若只写成宏大名词，痛感会被抽空；落到某个亲人的遭遇、某封信、某次逃难，历史才恢复重量。家庭细节不是小材料，而是时代真相的毛细血管。,历史;家族;苦难
