id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
NBZDDEB001,你不知道的二二八,001.《你不知道的二二八》序（一）李敖.txt,《你不知道的二二八》序（一）李敖,以为知道历史，最容易走进别人铺好的错路,李敖在序言里说，二二八之所以长期说不清，不只因为不能谈，也因为许多人一开口就落进国民党、共产党或台湾精英各自铺好的解释路线。人生里最危险的不是完全无知，而是带着半套现成答案上路；越以为自己知道，越要回头问这套知道是谁替你安排的，别让阵营替自己完成判断。,真相;历史;自省
NBZDDEB002,你不知道的二二八,001.《你不知道的二二八》序（一）李敖.txt,《你不知道的二二八》序（一）李敖,追究责任，别只找最方便的替罪羊,序言反复辨析陈仪、蒋介石、派系与军队调度的关系，提醒人不要把复杂灾祸全压到一个好骂的人身上。人生里真正的追责要敢拆结构、拆时间、拆权限；只抓一个替罪羊，看似痛快，其实常常替更深的责任开脱。,责任;结构;判断
NBZDDEB003,你不知道的二二八,001.《你不知道的二二八》序（一）李敖.txt,《你不知道的二二八》序（一）李敖,悲痛不能授予背离真相的特权,序言批评某些二二八写法以悲情压过事实，甚至把学术报告做成宣传。人生里受害经验值得同情，却不能因此免于查证；越是沉重的伤口，越需要诚实处理，否则悲痛会被拿来制造新的不公。,悲痛;真相;公义
NBZDDEB004,你不知道的二二八,001.《你不知道的二二八》序（一）李敖.txt,《你不知道的二二八》序（一）李敖,学术若用术语消音，也是技术犯规,李敖在序言中指责研究报告用词、范围和统计方式遮掉一部分死者，这种错不一定靠喊口号完成，也可能藏在技术细节里。人生里凡是掌握格式、定义和分类的人，都要特别警惕：最冷静的表格，也能做出最偏的裁判。,学术;定义;公平
NBZDDEB005,你不知道的二二八,001.《你不知道的二二八》序（一）李敖.txt,《你不知道的二二八》序（一）李敖,死亡数字要落回姓名和可查路径,序言主张不要只靠笼统估计谈死亡人数，而要用姓名、籍贯、职业、死难经过等笨办法一点点核。人生里越是触动情绪的大数字，越要问它从哪里来、谁算的、能不能点名；没有名字和路径的宏大数字，很容易变成谁都能挪用的情绪。,数字;姓名;证据
NBZDDEB006,你不知道的二二八,001.《你不知道的二二八》序（一）李敖.txt,《你不知道的二二八》序（一）李敖,设身处地不是开脱，而是防止误判,序言谈蒋介石派兵时，先说以当时处境看任何统治者都可能派兵，再追问真正的问题在哪里。人生里设身处地不是替人免罪，而是把判断放回现场；先理解压力和限制，才更能准确指出错在何处。,设身处地;判断;责任
NBZDDEB007,你不知道的二二八,001.《你不知道的二二八》序（一）李敖.txt,《你不知道的二二八》序（一）李敖,不知其所止的加价，会把问题推成灾祸,李敖借二二八处理中诉求不断升高而不知停处，指出悲剧往往不是一次爆炸，而是一步步加码到不能收拾。人生谈判、抗争或争执，都要知道目标和边界；不知道何时停，正当诉求也可能被推成灾难。,边界;节制;谈判
NBZDDEB008,你不知道的二二八,001.《你不知道的二二八》序（一）李敖.txt,《你不知道的二二八》序（一）李敖,得意可以忘形，不能忘掉真相真理,李敖在序言末尾说人可以得意忘形，但不能忘掉真相真理。人生里胜利、掌声、悲情和身份都可能让人飘起来，真正该守住的，是无论站在哪一边都还愿意面对事实的那一点清醒。,真相;清醒;原则
NBZDDEB009,你不知道的二二八,002.《你不知道的二二八》序（二）陈境圳.txt,《你不知道的二二八》序（二）陈境圳,好研究先从宽搜集，再强迫瘦身,陈境圳在序中回忆，材料和题目先从宽录取，再由六十万字压到二十万字，用一问一答留下精华。人生做复杂工作，也要先打开口子，再收紧标准；只收不放会贫乏，只放不收会散乱，成品来自两种力的轮流作用。,方法;取舍;精炼
NBZDDEB010,你不知道的二二八,002.《你不知道的二二八》序（二）陈境圳.txt,《你不知道的二二八》序（二）陈境圳,把复杂问题拆成一问一答，能逼自己不含糊,本书最后采用一千个问题和一千个答案，不让议题只停在大叙事里。人生里遇到纠缠不清的事，可以把它拆成可回答的小问题；问题越具体，逃避、煽情和空话越难藏身。,问题;方法;清晰
