id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
LAFD001,李敖放电集,001.《李敖电子报》五书总序.txt,《李敖电子报》五书总序,阶段性的作品也要及时收束成形,李敖把一年间电光石火般的电子报文字重新辑成五书，承认那是一段阶段性使命，结束后仍要“垂空文以留去思”。人生许多事来得快、散得也快，若不及时整理成形，热闹过去就只剩零碎；真正会工作的人，懂得在阶段结束时把经验、文字和成果收束下来。,整理;阶段;成果
LAFD002,李敖放电集,001.《李敖电子报》五书总序.txt,《李敖电子报》五书总序,新媒介可以短暂使用，不必终身绑定,他借电子报放手一搏，一年后又说此生大概不再玩，反而把“断电”变成庆祝。人生面对新工具，不必非要拥抱到永远；重要的是在它能放大你时使用它，在使命完成后离开它，不让工具反过来规定你的一生。,工具;取舍;媒介
LAFD003,李敖放电集,001.《李敖电子报》五书总序.txt,《李敖电子报》五书总序,短文也可以承担完整时代判断,《李敖电子报》每篇长短性质不同，却被他看成总统选举前后对台湾未来的一组完整看法。人生做表达，不要小看短文章、短发言、短行动；只要连续而有主轴，碎片也能累积成一个人的时代判断。,写作;连续;判断
LAFD004,李敖放电集,002.1999年11月1日.txt,1999年11月1日,身体变了，工作方法也要跟着变,发刊词里，他把电子报的功用说得很实际：年纪大、写过太多字，可以口述给助理输入，不再一字一字手写。人生不必用旧方法证明意志力；当体力、年龄和工具环境都变了，聪明的坚持是调整流程，让思想继续产出。,工作方法;年龄;调整
LAFD005,李敖放电集,002.1999年11月1日.txt,1999年11月1日,匿名发泄不如实名负责,他把电子报戏称为“电子化的厕所文学”，但区别在于别人匿名，他实名。人生表达不满并不难，难的是愿意把名字放在话后面；实名不保证你永远正确，却会逼你对证据、尺度和后果多一层负责。,表达;责任;实名
LAFD006,李敖放电集,002.1999年11月1日.txt,1999年11月1日,被旧媒介封杀时寻找新通道,当年《求是报》的广告词被传统媒体层层删改，八年后他借电子报原样放出。人生遇到旧渠道的审查和拒绝，不必只在原门口耗死；换一种媒介、换一条通道，常能让被压住的表达重新出来。,媒介;表达;通道
LAFD007,李敖放电集,002.1999年11月1日.txt,1999年11月1日,别用当下审美判人一生输赢,他谈胖女孩时说胖并不严重，只是爱情可能来得晚一点，又指出审美标准随时代变化。人生不要把一时流行的身体标准当成终身判决；人真正要守住的是自我价值感，而不是把自己交给时代的尺子审判。,自我;审美;时代
LAFD008,李敖放电集,003.1999年11月2日.txt,1999年11月2日,推荐要对自己的标准负责,被要求推荐一本“本身著作除外”的好书，他偏说只能推荐自己的书，因为不愿把二流著作推荐给读者。人生做推荐、背书和评价，核心不是谦虚姿态，而是标准；若你明知不够好还推荐出去，就是把别人的信任拿去做人情。,标准;推荐;自信
LAFD009,李敖放电集,003.1999年11月2日.txt,1999年11月2日,希望可以在远方，幸福要在当下,他写“希望在远方，但幸福不在远方”，把幸福拉回眼前、当下和身体感受。人生需要远景来牵引，但不能把所有快乐都押到未来兑现；若今天完全不会生活，抵达远方时也未必懂得幸福。,幸福;当下;生活
LAFD010,李敖放电集,003.1999年11月2日.txt,1999年11月2日,谁也不能替全部人发言,他质疑李登辉把一本书说成所有热爱台湾人的共同心声，认为这种百分之百的陈述是在强奸民意。人生凡遇到“所有人都这样想”的说法，都要提高警觉；替别人发言越大声，越要问证据在哪里、授权在哪里。,民意;表达;边界
LAFD011,李敖放电集,003.1999年11月2日.txt,1999年11月2日,批评资格不能由舒适者垄断,面对“逃兵没有资格批评台湾”的说法，他反击那些戒严时代沉默、依附权力、后来才高声批评的人。人生判断一个人的批评，不能只看他人在何处，也要看他在压力最大时做过什么；最该警惕的是事后诸葛亮式的道德审判。,批评;资格;责任
LAFD012,李敖放电集,003.1999年11月2日.txt,1999年11月2日,字典也不该替活语言遮羞,他批评权威词典因道学眼光漏掉“白虎”的活用，说明再权威的工具也会被价值偏见污染。人生学习知识，要知道工具书、标准答案和权威表述都可能删去尴尬现实；真正求知，必须敢面对活生生的语言和事实。,知识;语言;偏见
LAFD013,李敖放电集,004.1999年11月3日.txt,1999年11月3日,冷门材料也可能撬开大叙事,他从美国名女人回忆录中找出宋美龄旧事，用旁支材料挑战被包装过的历史形象。人生做判断不要只读正史和宣传文本，冷门回忆、边角证词和异域材料有时更能撬开神话；资料来源越多，越不容易被单一叙事牵走。,资料;历史;判断
LAFD014,李敖放电集,004.1999年11月3日.txt,1999年11月3日,不要为制造场面牺牲具体的人,他批评余光中演讲让观众在雨中听讲，为了直播效果和诗境，反而让真实的人受罪。人生办活动、做传播、追求声势时，最容易把现场的人变成背景；若场面漂亮却让人受苦，所谓文化气氛就已经变质。,场面;人本;传播
LAFD015,李敖放电集,004.1999年11月3日.txt,1999年11月3日,单向思考解决不了双边问题,他批评“单向直航”是一厢情愿，因为两岸政策不可能只按一方算盘设计。人生处理任何关系、交易或冲突，都不能只设计自己方便的方案；凡是需要对方参与的事，都要从双边条件和互相接受的可能性想起。,关系;现实;策略
LAFD016,李敖放电集,005.1999年11月4日.txt,1999年11月4日,程序外表不能遮住利益腐败,他从买票、桩脚和黑道规矩谈所谓民主政治，指出形式选举背后可能被金钱和恐惧掏空。人生看制度，不能只看它有没有漂亮名称和程序外壳；若实际运作被利益系统操控，表面越民主，越需要追问里面发生了什么。,制度;腐败;判断
LAFD017,李敖放电集,005.1999年11月4日.txt,1999年11月4日,改名字不能解决身份困境,他讽刺驻泰代表处二十四年中多次改名，英文写台北，岛内却硬改成中华民国。人生有些问题靠改名、包装和翻译遮不住；真实处境若没有改变，名称越绕，越显出内在困窘。,身份;名称;现实
LAFD018,李敖放电集,005.1999年11月4日.txt,1999年11月4日,专业判断不能被压力牵着走,龙阁大楼全倒半倒的判定中，技师因住户压力开出两张勘查表，让人选择。人生做专业判断，最怕把责任交给情绪和压力；专家若不能守住标准，最后受害的不是某个结论，而是公众对专业的信任。,专业;责任;压力
LAFD019,李敖放电集,006.1999年11月5日.txt,1999年11月5日,政治家和政客的差别在冒险承担,他称苏秋镇是少见的政治家，因为在冰河期敢用演说向权力讨债，并为弱势和公共问题出头。人生评价一个公共人物，不能只看头衔和口号，而要看他在危险、孤立、无利可图时是否愿意承担。,承担;政治家;勇气
LAFD020,李敖放电集,006.1999年11月5日.txt,1999年11月5日,人会变，但要看他怎样脱离旧角色,他谈宋楚瑜从旧体制人物逐渐变好，却仍提醒“特务治国”的危险。人生判断一个人是否改变，不能只看他和旧阵营翻脸，也要看他是否真正放弃旧习气、旧手段和旧权力想象。,改变;角色;判断
LAFD021,李敖放电集,006.1999年11月5日.txt,1999年11月5日,移居不是原罪，忘本才要被追问,他讨论“逃兵有两种”，把离开台湾的人和在本地却依附权力、逃避责任的人分开看。人生不该把地理位置简单等同于道德位置；一个人在哪里不如他在关键时刻怎样选择、怎样面对共同体。,责任;共同体;选择
LAFD022,李敖放电集,006.1999年11月5日.txt,1999年11月5日,改写别人作品前先拿出更好的手艺,他评改余光中的诗，不只是骂烂，而是拿出自己的改写版本来对照。人生批评别人的作品，最有力的方式不是只说不好，而是展示一种更好的可能；能改得出来，批评才有手艺支撑。,批评;手艺;写作
LAFD023,李敖放电集,007.1999年11月8日.txt,1999年11月8日,公共质疑要带着文号和事实,写给唐飞的信里，他列出土地、机关、编号和行政院答复，追问秦孝仪占用公地问题。人生要挑战权力和特权，不能只靠愤怒；文号、地点、时间、文件越清楚，问题越不容易被对方用空话带走。,证据;公共;追问
LAFD024,李敖放电集,007.1999年11月8日.txt,1999年11月8日,读者反馈可以成为继续创作的燃料,网友夸他改诗，他顺势再附另一首译诗和对照文本，以博一笑也继续交锋。人生面对读者、观众或伙伴的回应，不只是收获掌声；好的反馈会提醒你哪里还有劲，可以把一回合的表达推进到下一回合。,反馈;创作;互动
LAFD025,李敖放电集,008.1999年11月9日.txt,1999年11月9日,小孩的谎话也能照出人性机制,他看四岁女儿把看电视责任推给菲佣，感叹她能自动用美丽谎话卸责。人生观察人性，不必总等大事件；孩子、家常和小动作里，也能看到人如何保护自己、转移责任、塑造说法。,人性;观察;责任
LAFD026,李敖放电集,008.1999年11月9日.txt,1999年11月9日,证据有边界，不能要求不可能的证明,有人要求他拿出宋美龄私事的“心服口服实证”，他反问难道要爬到床底下目击。人生求证当然重要，但也要理解证据类型的边界；对历史私事要求现场目击，往往不是严谨，而是把证明标准设到永远无法满足。,证据;历史;边界
LAFD027,李敖放电集,009.1999年11月10日.txt,1999年11月10日,揭发要从对方留下的材料下手,他抓住日本杂志里的谈话记录，批评李登辉“夹击论”，而不是只凭传闻开骂。人生要揭穿一个人的真实倾向，最有力的材料常是对方在别处留下的文字、谈话和记录；从材料入手，批评才有根。,材料;揭发;证据
LAFD028,李敖放电集,009.1999年11月10日.txt,1999年11月10日,否认事实时要拿原始记录对照,当总统府用笔记否认说法，他把日本原文、报道脉络和反驳放在一起看。人生遇到双方各说各话，不要急着选边；把原始记录、转述版本和事后否认并排，矛盾常会自己浮出来。,事实;对照;判断
LAFD029,李敖放电集,009.1999年11月10日.txt,1999年11月10日,没有真情的技艺容易显得空,他借读者来信批评余光中译诗像直接翻译，忘了诗应有情、韵和意境。人生做任何表达，技巧很重要，但如果没有真实感受支撑，形式再整齐也会空；作品先要有心，再谈修辞。,创作;真情;技艺
LAFD030,李敖放电集,010.1999年11月11日.txt,1999年11月11日,旧方案换包装不等于新思想,他引用马英九的话，指出陈水扁两岸政策不少是国民党七八年前就说过的东西。人生看任何新主张，都要追问它到底新在哪里；把旧方案换个包装、换个阵营推出，不该自动获得创新掌声。,政策;判断;创新
LAFD031,李敖放电集,010.1999年11月11日.txt,1999年11月11日,删除字眼也是改写历史,日本教科书把“从军慰安妇”改成“慰安妇”、删除强制征召字眼，他立刻联想到台湾教科书的媚日倾向。人生看历史叙事，不能只看新增了什么，也要看删掉了什么；一个词的消失，常常意味着责任也被悄悄擦掉。,历史;文字;责任
LAFD032,李敖放电集,010.1999年11月11日.txt,1999年11月11日,公开选择不该变成媒体吊胃口,他谈副手人选时批评别人借猜测炒作媒体，自己则说心中已定，不乱点鸳鸯谱。人生做重要选择，拖延、放风和制造悬念也许能换热度，却会消耗判断的严肃性；真正的决定要服务事情，不要服务话题。,选择;媒体;判断
LAFD033,李敖放电集,011.1999年11月12日.txt,1999年11月12日,荒诞体系也有自己的法源逻辑,面对两个大宝法王之争，他虽骂两派妖妄，却仍指出若按其传统法理，应回到达赖认证等法源来看。人生判断一个自己不认同的体系，也要先理解它内部怎样成立；否则批评只会停在嘲笑，抓不到关键。,判断;体系;逻辑
LAFD034,李敖放电集,011.1999年11月12日.txt,1999年11月12日,不要把别人的功劳贴到自己脸上,他批评高玉树、彭明敏把台湾关系法归功于自己，认为这是贪天之功。人生最难看的自我包装，是把时代、他人和制度成果说成自己的功劳；真正有分量的人，知道哪些事该认，哪些事不能抢。,功劳;诚实;历史
LAFD035,李敖放电集,011.1999年11月12日.txt,1999年11月12日,翻译要在规则和自由之间负责,他讨论十四行诗译法时承认格律如戴枷锁跳舞，但全然牺牲规则也会失去游戏本身。人生处理任何传统形式，都有自由和规矩的拉扯；真正的本事不是任性破坏，而是知道自己为了什么取舍。,翻译;规则;自由
LAFD036,李敖放电集,012.1999年11月15日.txt,1999年11月15日,别替别人布下的局背书,他劝马英九不要见石原慎太郎，因为客人不是马请来的，却会让马替高层秘密操作背书。人生遇到别人设好的局，要先问自己为什么在场、替谁负责；一旦站进去，别人就会把你的身份拿去做证明。,边界;背书;判断
LAFD037,李敖放电集,012.1999年11月15日.txt,1999年11月15日,礼节细节常常隐藏权力位置,他强调“行客拜坐客”的规矩，认为马英九到石原住处拜访会在形式上失了位。人生不要小看座次、地点、谁去见谁这些礼节细节；它们常在无声处决定谁被抬高、谁在替谁站台。,礼节;权力;位置
LAFD038,李敖放电集,013.1999年11月16日.txt,1999年11月16日,最孤立的人也可能最有力量,许信良借易卜生的话形容李敖：世界上最强而有力的人，就是那个最孤立的人。人生不要把孤立只理解成失败；当一个人不靠群体附和也能站住，孤立有时正是独立判断和人格强度的证明。,孤立;独立;力量
LAFD039,李敖放电集,013.1999年11月16日.txt,1999年11月16日,好文章背后要有人格和独立条件,他谈自己文章之所以能发挥作用，不只靠写作，还靠仁、智、勇，以及不靠人吃饭的经济独立。人生任何才华若没有人格、判断、勇气和独立条件支撑，都容易变成装饰；真正锋利的文字，背后要有能站住的人。,人格;独立;写作
LAFD040,李敖放电集,013.1999年11月16日.txt,1999年11月16日,不靠人吃饭才比较敢说真话,李敖把“钱”列入文章发挥作用的条件，不是拜金，而是知道经济独立会保护精神独立。人生若所有资源都握在别人手里，说话很难不看脸色；想保住真话，先要让自己少一点被拿捏的地方。,经济;独立;真话
LAFD041,李敖放电集,014.1999年11月17日.txt,1999年11月17日,司法进步有时来自一个具体判决,他称法官郑堤升对充气娃娃案判无罪是划时代宣判，因为它把物品、风化和犯罪边界重新厘清。人生看社会改变，不必只盯宏大改革；一个清楚、勇敢、合逻辑的具体判决，也能把公共理解向前推一格。,司法;边界;进步
LAFD042,李敖放电集,015.1999年11月18日.txt,1999年11月18日,把事情做对不等于做对的事,他引社论区分“做对的事”和“把事情做对”，批评失去自主性的人只会执行当局意志。人生在组织里工作，效率和技术不是全部；若方向本身错了，做得再漂亮也只是把错误执行得更顺手。,原则;组织;判断
LAFD043,李敖放电集,015.1999年11月18日.txt,1999年11月18日,道歉必须把误解更正到位,刘泰英来信道歉后，李敖仍指出他没有更正清楚，因为读者已经形成不良印象。人生道歉不是说几句客气话就完了；若伤害来自错误叙述，就要把错误如何发生、该怎样修正讲清楚。,道歉;更正;责任
LAFD044,李敖放电集,016.1999年11月19日.txt,1999年11月19日,列举主张能让复杂立场变清楚,他把宣言中的目标和原则逐条编号，借列表说明其主调。人生讨论复杂立场，与其凭印象争吵，不如把文本拆成一条一条看；列出来以后，主轴、遗漏和误读都会清楚许多。,方法;文本;判断
LAFD045,李敖放电集,016.1999年11月19日.txt,1999年11月19日,被读者纠错时要马上调整事实,读者指出硅胶娃娃价格远高于报载，他立刻感谢指教，并要求提供更完整资料。人生公开表达难免有误，关键不是永不出错，而是愿意让事实更新自己；越有名的人，越该保留被小人物纠正的空间。,纠错;事实;开放
LAFD046,李敖放电集,017.1999年11月22日.txt,1999年11月22日,道歉要落实成制度性的保护,谈原住民政策时，他不只主张立碑致歉，还提出役男替代役、保留地和反人口贩卖等制度安排。人生面对历史亏欠，象征性道歉只是开始；若没有制度保护和资源归还，道歉很容易变成漂亮姿态。,道歉;制度;保护
