id,book,source_file,source_chapter,wisdom_title,wisdom_text,theme_tags
CWBNDCS001,从万宝囊到臭屎堆,005.“中华民国”何来正朔可奉.txt,“中华民国”何来正朔可奉,权力最爱在括号里加码,规则白纸黑字写了什么，要和执行机关实际要求逐字比对；许多越权不一定大张旗鼓，而是藏在一个括号、一个补充说明、一个“应当如此”的叮咛里。懂得核对原文，才能不被权力把习惯冒充法律。,法治;细节;权力边界
CWBNDCS002,从万宝囊到臭屎堆,007.《反攻大陆VS.解放台湾》读后感.txt,《反攻大陆VS.解放台湾》读后感,深度来自把一个题目查到底,热闹表达不等于深度，真正有分量的判断常来自长期专题研究，把双方材料、动作、时间线一件件弄明白。无论写新闻、做学问还是处理人生问题，肯把题目查到底，才有资格提供前瞻。,研究;勤勉;深度
CWBNDCS003,从万宝囊到臭屎堆,008.阿丹其外，阿Q其中.txt,阿丹其外，阿Q其中,小动作救不了尊严,在大场面里被迫让步时，靠抱胸、侧头、做鬼脸这种小动作，并不能保住尊严，反而暴露小家子气。真正的尊严不是给自己留一点可笑的心理暗号，而是在现实压力下仍保持清楚、沉稳和成比例的行动。,尊严;风度;现实
CWBNDCS004,从万宝囊到臭屎堆,009.自己不洗别人洗.txt,自己不洗别人洗,洗白常看势力，不看清白,有些污点不是靠真相洗掉，而是靠有用、有势、有筹码被别人重新解释。人若只看一个人后来被谁接纳、被谁赦免，就会误把利益交换当成清白。判断人格和历史，不能只看谁替他说好话，要看原始行为和证据。,清白;势力;事实判断
CWBNDCS005,从万宝囊到臭屎堆,013.抗俄阿米巴.txt,抗俄阿米巴,转向常先从被删掉的小词露出,判断一个组织是否变了，不只听它台上还在喊什么，也要看它悄悄拿掉了什么。一个名称里被删去的词、一次不再重复的口号，常比正式声明更早透露方向；细心的人能从小词变动看出大转向。,观察;名词;组织转向
CWBNDCS006,从万宝囊到臭屎堆,024.从死人上榜到活人成双.txt,从死人上榜到活人成双,名单和签名最怕不认真,名单会把死者拉来开会，签名会把活人签出两个自己，根子都在照本宣科和见名就签。许多公共笑话不是阴谋，而是基本责任心缺席。凡要把名字写进名单、联署、档案的人，都该知道名字不是装饰，是一份可核对的责任。,责任;名单;认真
CWBNDCS007,从万宝囊到臭屎堆,025.文学侍从之死.txt,文学侍从之死,别让官爵吃掉才情,有才气的人若长期混在权力侍从位置上，可能一生得志又失意：官位不少，真正想做的事却被消磨。才情需要找到能让它完整伸展的地方，否则名士会变成达官的装饰，晚年只剩苍凉的自悔。,才情;权力;人生选择
CWBNDCS008,从万宝囊到臭屎堆,027.不平更在不平外.txt,不平更在不平外,关心有证者，也别忘了没证的一群,制度补偿常围绕证件、名单和资格展开，但最苦的人有时正是当年流离中没有拿到证的人。真正的公道不能只服务材料齐全者，还要追问谁因为最弱、最乱、最晚而被排除在外。看见不平，更要看见不平之外的那一层不平。,公道;弱者;制度
CWBNDCS009,从万宝囊到臭屎堆,030.为什么林坤荣能回家？.txt,为什么林坤荣能回家？,弃民者无资格审判幸存者,掌权者的第一责任是保护人；若危难来时自己迁走、退走，把人民留在危险里，事后再用忠奸名义审判那些勉强活下来的人，就是把自己的失职转嫁给弱者。要求别人尽忠以前，先问自己有没有尽到保护之责。,责任;权力;幸存者
CWBNDCS010,从万宝囊到臭屎堆,031.“天涯哭此时”.txt,“天涯哭此时”,耐心是普通人扛过大难的力量,张月凤没有高深理论，只说自己懂得做人要有耐心；她靠做工、写信、寄药、奔走和等待，把失踪二十多年的丈夫一步步带回家。人的力量不总在口号和身份里，往往在日复一日不放弃的具体行动里。,耐心;亲情;行动
CWBNDCS011,从万宝囊到臭屎堆,032.极权中的化外之民.txt,极权中的化外之民,管到无微不至，桃花源就消失了,一个人或一群人想安静生活，若连山上小小避居之地也被层层管制追到，所谓自由便只剩纸面。权力过度细密的地方，最先消失的是人们退到边缘、按信念生活的空间。真正的自由，不只是在中心发言，也包括有地方可以不被中心管到。,自由;权力边界;生活空间
CWBNDCS012,从万宝囊到臭屎堆,033.论背后开枪.txt,论背后开枪,手里有强制力，训练和克制必须更高,越是手里握着枪、权力、资源或处分权，越不能靠低训练、高冲动来行事。强制力不是让人“扳机快乐”的玩具，而是一种必须被法律、训练和克制层层拴住的危险工具。能力不足却权力在手，最容易把小错变成人命大祸。,权力;克制;训练
CWBNDCS013,从万宝囊到臭屎堆,033.论背后开枪.txt,论背后开枪,出了人命以后，别再用污名压受害者,事情已经闯成大祸，最该做的是查明、反省、赔偿和安慰，而不是把死者说成更坏、把家属罗织成麻烦，用污名去牵制他们申诉。人犯错以后若还继续制造叙事压弱者，第二层伤害往往比第一枪更冷酷。,责任;污名;弱者
